Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Site name,canonical_Address,canonical_Zip,canonical_Phone
1920,1.0,3050,purple_binder_early_childhood.csv, Boys & Girls Clubs of Chicago - Ida Mae Fletcher,3140 W Ogden Avenue ,60623,7627383,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'boys & girls clubs of chicago - ida mae fletcher',b'3140 w ogden avenue',b'60623',b'7627383'
1921,1.0,3051,purple_binder_early_childhood.csv, Boys & Girls Clubs of Chicago - James Jordan Club,2102 W Monroe Street ,60612,4324294,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'boys & girls clubs of chicago - james jordan club',b'2102 w monroe street',b'60612',b'4324294'
213,0.959610819780173,3052,purple_binder_early_childhood.csv, Boys & Girls Clubs of Chicago - Yancey,6245 S Wabash Avenue ,60637,3634733,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'boys and girls clubs of chicago - yancey',b'6245 s wabash ave',b'60637',b'3634733'
1922,1.0,3053,purple_binder_early_childhood.csv, Bray Temple Day Care,1049 E 73rd Street ,60619,4937092,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'bray temple day care',b'1049 e 73rd street',b'60619',b'4937092'
1923,1.0,3054,purple_binder_early_childhood.csv, Bright Horizons at Fourth Presbyterian Children's Center,126 E Chestnut Street ,60611,6244532,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""bright horizons at fourth presbyterian children's center""",b'126 e chestnut street',b'60611',b'6244532'
384,0.9497723587034503,3055,purple_binder_early_childhood.csv, Bunnyland Developmental Day Care Center,545 W 119th Street ,60628,5685200,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'bunnyland developmental day care center',b'545 west 119th street',b'60628',b'5685200'
1924,1.0,3056,purple_binder_early_childhood.csv, C.C.C. Learning Center,78 W Van Buren Street ,60605,4273342,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'c.c.c. learning center',b'78 w van buren street',b'60605',b'4273342'
1925,1.0,3057,purple_binder_early_childhood.csv, C.C.C. Learning Center,610 S Canal Street ,60606,3538687,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'c.c.c. learning center',b'610 s canal street',b'60606',b'3538687'
1926,1.0,3058,purple_binder_early_childhood.csv, Cambodian Association of Illinois,2831 W Lawrence Avenue ,60625,8787090,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'cambodian association of illinois',b'2831 w lawrence avenue',b'60625',b'8787090'
1927,1.0,3059,purple_binder_early_childhood.csv, Care-A-Lot Child Development Center,5522 N Milwaukee Avenue ,60630,7630888,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'care-a-lot child development center',b'5522 n milwaukee avenue',b'60630',b'7630888'
1928,1.0,3060,purple_binder_early_childhood.csv, Care-a-Lot Child Development Center,6441 N Central Avenue ,60646,7638888,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'care-a-lot child development center',b'6441 n central avenue',b'60646',b'7638888'
77,0.9554716286575349,3061,purple_binder_early_childhood.csv, Carole Robertson Center for Learning,2020 W Roosevelt Road ,60608,2437300,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'carole robertson center for learning - carole robertson center ctr 2020',b'2020 w roosevelt rd',b'60608',b'2437300'
142,0.9763281269306041,3062,purple_binder_early_childhood.csv, Carole Robertson Center for Learning,3701 W Ogden Avenue ,60623,5228400,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'carole robertson center for learning',b'3701 w ogden ave',b'60623',b'5228400'
108,0.813836287568467,3063,purple_binder_early_childhood.csv, Carole Robertson Center for Learning,2929 W 19th Street ,60623,5211600,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'carole robertson center for learning',b'2929 w 19th st',b'60623',b'5211600'
1929,1.0,3064,purple_binder_early_childhood.csv, Casa Central - Casa Infantil Child Development Center,2222 N Kedzie Avenue ,60647,7721170,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'casa central - casa infantil child development center',b'2222 n kedzie avenue',b'60647',b'7721170'
1930,1.0,3065,purple_binder_early_childhood.csv, Casa Central - CSC Child Development Center,1343 N California Avenue ,60622,6452300,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'casa central - csc child development center',b'1343 n california avenue',b'60622',b'6452300'
1931,1.0,3066,purple_binder_early_childhood.csv, Catholic Charities Chicago,721 N LaSalle Street ,60654,6557000,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago',b'721 n lasalle street',b'60654',b'6557000'
365,0.9933941960143853,3067,purple_binder_early_childhood.csv, Catholic Charities Chicago - Chicago Lawn,3001 W 59th Street ,60629,9251085,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago - chicago lawn',b'3001 w 59th street',b'60629',b'9251085'
667,0.8042106060951638,3068,purple_binder_early_childhood.csv, Catholic Charities Chicago - Cordi-Marian,1100 S May Street ,60607,6663787,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities - cordi-marian',b'1100 s. may street',b'60607',b'6663787'
1932,1.0,3069,purple_binder_early_childhood.csv, Catholic Charities Chicago - Ebenezer,1652 W Foster Avenue ,60640,8789925,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago - ebenezer',b'1652 w foster avenue',b'60640',b'8789925'
1933,1.0,3070,purple_binder_early_childhood.csv, Catholic Charities Chicago - Grace Mission School,5332 S Western Avenue ,60609,4761990,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago - grace mission school',b'5332 s western avenue',b'60609',b'4761990'
1934,1.0,3071,purple_binder_early_childhood.csv, Catholic Charities Chicago - Maria's Garden,7320 S Yale Avenue ,60621,9943016,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""catholic charities chicago - maria's garden""",b'7320 s yale avenue',b'60621',b'9943016'
1935,1.0,3072,purple_binder_early_childhood.csv, Catholic Charities Chicago - St. Joseph,4800 S Paulina Street ,60609,9272524,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago - st. joseph',b'4800 s paulina street',b'60609',b'9272524'
1936,1.0,3073,purple_binder_early_childhood.csv, Catholic Charities Chicago - St. Kevin,10509 S Torrence Avenue ,60617,3746466,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago - st. kevin',b'10509 s torrence avenue',b'60617',b'3746466'
669,0.7039066,3074,purple_binder_early_childhood.csv, Catholic Charities Chicago - St. Mark,1041 N Campbell Avenue ,60622,7726606,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities-st mark',b'1041 n. campbell',b'60622',b'7726606'
1937,1.0,3075,purple_binder_early_childhood.csv, Catholic Charities Chicago - St. Michael,8235 S Shore Drive ,60617,9337676,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'catholic charities chicago - st. michael',b'8235 s shore drive',b'60617',b'9337676'
1938,1.0,3076,purple_binder_early_childhood.csv, Centers for New Horizons - Altgeld,941 E 132nd Street ,60827,4683055,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons - altgeld',b'941 e 132nd street',b'60827',b'4683055'
1939,1.0,3077,purple_binder_early_childhood.csv, Centers for New Horizons - Altgeld Gardens II Early Learning Center,939 E 132nd Street ,60827,4686033,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons - altgeld gardens ii early learning center',b'939 e 132nd street',b'60827',b'4686033'
148,0.7295704483149383,3078,purple_binder_early_childhood.csv, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons e.l. hoard elc',b'3948 s. state',b'60609',b'5362187'
1940,1.0,3079,purple_binder_early_childhood.csv, Centers for New Horizons - Head Start,226 E 43rd Street ,60653,6240061,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons - head start',b'226 e 43rd street',b'60653',b'6240061'
1941,1.0,3080,purple_binder_early_childhood.csv, Centers for New Horizons Dr. King High School,4445 S Drexel Boulevard ,60653,2853327,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons dr. king high school',b'4445 s drexel boulevard',b'60653',b'2853327'
1942,1.0,3081,purple_binder_early_childhood.csv, Centers for New Horizons Hyde Park,5600 S Woodlawn ,60637,6672525,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons hyde park',b'5600 s woodlawn',b'60637',b'6672525'
1943,1.0,3082,purple_binder_early_childhood.csv, Centers for New Horizons Ida B. Wells,3641 S Rhodes Avenue ,60653,3733460,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons ida b. wells',b'3641 s rhodes avenue',b'60653',b'3733460'
1944,1.0,3083,purple_binder_early_childhood.csv, Centers for New Horizons Raymond School,3663 S Wabash Avenue ,60653,3735673,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons raymond school',b'3663 s wabash avenue',b'60653',b'3735673'
1945,1.0,3084,purple_binder_early_childhood.csv, Centers for New Horizons Robert Taylor II,5120 S Federal Street ,60609,6240666,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons robert taylor ii',b'5120 s federal street',b'60609',b'6240666'
670,0.9052628296961408,3085,purple_binder_early_childhood.csv, Centers For New Horizons Robert Taylor School,5140 S Federal Street ,60609,5360510,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons robert taylor',b'5140 s. federal',b'60609',b'5360510'
212,0.965718626669464,3086,purple_binder_early_childhood.csv, Centers for New Horizons Washington Park,6225 S Wabash Avenue ,60637,6672065,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'centers for new horizons - washington park south learning center',b'6225 s wabash ave',b'60637',b'6672065'
441,0.7721526143342261,3087,purple_binder_early_childhood.csv, Central Baptist Bridgeport School,3053 S Normal Avenue ,60616,8425566,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'central batist bridgeport',b'3053 s. normal',b'60616',b'8425566'
314,0.9771050806420131,3088,purple_binder_early_childhood.csv, Chicago Child Care Society School,5467 S University Avenue ,60615,6430452,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago child care society chicago child care society',b'5467 s university ave',b'60615',b'6430452'
1946,1.0,3089,purple_binder_early_childhood.csv, Chicago Commons,3645 W Chicago Avenue ,60651,6385600,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago commons',b'3645 w chicago avenue',b'60651',b'6385600'
66,0.9217690603319151,3090,purple_binder_early_childhood.csv, Chicago Commons - Guadalupano Family Center,1814 S Paulina Street ,60608,6663883,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago commons association - guadalupano family center',b'1814 s paulina st',b'60608',b'6663883'
238,0.7635075454781471,3091,purple_binder_early_childhood.csv, Chicago Commons - Nia Family Center,744 N Monticello Avenue ,60624,7220115,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago commons nia family center',b'744 north monticello ave. 1st floor',b'60624',b'7220115'
1947,1.0,3092,purple_binder_early_childhood.csv, Chicago Commons - Taylor Center School,1633 N Hamlin Avenue ,60647,2278551,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago commons - taylor center school',b'1633 n hamlin avenue',b'60647',b'2278551'
671,0.87716323,3093,purple_binder_early_childhood.csv, Chicago Commons Association New City,4600 S McDowell ,60609,3761657,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago commons new city',b'4600 s. mcdowell',b'60609',b'3761657'
49,0.9221060862465481,3094,purple_binder_early_childhood.csv, Chicago Commons Association Paulo Freire,1633 W 43rd Street ,60609,8262669,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago commons association - paulo freire',b'1653 w 43rd st',b'60609',b'8262669'
1948,1.0,3095,purple_binder_early_childhood.csv, Chicago Department of Human Services - North Area,4740 N Sheridan Road ,60640,7442580,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago department of human services - north area',b'4740 n sheridan road',b'60640',b'7442580'
1949,1.0,3096,purple_binder_early_childhood.csv, Chicago Department of Human Services - South Chicago,8759 S Commercial Avenue ,60617,7470331,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago department of human services - south chicago',b'8759 s commercial avenue',b'60617',b'7470331'
1950,1.0,3097,purple_binder_early_childhood.csv, Chicago Metropolitan Association for the Education of Young Children,30 E Adams Street ,60603,4275399,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago metropolitan association for the education of young children',b'30 e adams street',b'60603',b'4275399'
434,0.9244235150631691,3098,purple_binder_early_childhood.csv, Chicago Urban Day School,1248 W 69th Street ,60636,4833555,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago urban dayschool',b'1248 west 69th street chicago',b'60636',b'4833555'
1951,1.0,3099,purple_binder_early_childhood.csv, Chicago Youth Centers,461 E 111th Street ,60628,4684660,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers',b'461 e 111th street',b'60628',b'4684660'
135,0.802639523910212,3100,purple_binder_early_childhood.csv, Chicago Youth Centers - ABC Youth Center,3415 W 13th Place ,60623,7625655,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers - abc',b'3415 w 13th pl',b'60623',b'7625655'
1952,1.0,3101,purple_binder_early_childhood.csv, Chicago Youth Centers - BBR Youth Center,1530 S Hamlin Avenue ,60623,7621140,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers - bbr youth center',b'1530 s hamlin avenue',b'60623',b'7621140'
126,0.8803991136879027,3102,purple_binder_early_childhood.csv, Chicago Youth Centers - Centro Nuestro,3222 W Division Street ,60651,4893157,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers - centro nuestro / cyc',b'3222 w division',b'60651',b'4893157'
265,0.7194673747254632,3103,purple_binder_early_childhood.csv, Chicago Youth Centers - Dorothy Gautreaux,975 E 132nd Street ,60827,2911000,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers - dorothy gautreaux / cyc',b'975 e 132nd st',b'60627',b'2911000'
1953,1.0,3104,purple_binder_early_childhood.csv, Chicago Youth Centers - Elliott Donnelley Center,3947 S Michigan Avenue ,60653,2683815,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers - elliott donnelley center',b'3947 s michigan avenue',b'60653',b'2683815'
39,0.9798998281033204,3105,purple_binder_early_childhood.csv, Chicago Youth Centers - Mt. Moriah-Taylor,1501 N Harding Avenue ,60651,2785837,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers - mt. moriah-taylor / cyc',b'1501 n harding ave',b'60651',b'2785837'
244,0.9857140779181894,3106,purple_binder_early_childhood.csv, Chicago Youth Centers - Rebecca Crown,7601 S Phillips Avenue ,60649,7310444,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chicago youth centers rebecca crown',b'7601 s phillips',b'60649',b'7310444'
1954,1.0,3107,purple_binder_early_childhood.csv, Children's Campus,7250 W Touhy Avenue ,60631,6313632,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""children's campus""",b'7250 w touhy avenue',b'60631',b'6313632'
1955,1.0,3108,purple_binder_early_childhood.csv, Children's Home and Aid - Englewood Family Center,1701 W 53rd Avenue ,60609,4766998,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""children's home and aid - englewood family center""",b'1701 w 53rd avenue',b'60609',b'4766998'
1956,1.0,3109,purple_binder_early_childhood.csv, Children's Place Association,3059 W Augusta Boulevard ,60622,8261230,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""children's place association""",b'3059 w augusta boulevard',b'60622',b'8261230'
1957,1.0,3110,purple_binder_early_childhood.csv, Children's Playhouse,3342 W Bryn Mawr Avenue ,60659,4783888,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""children's playhouse""",b'3342 w bryn mawr avenue',b'60659',b'4783888'
436,0.78041553,3111,purple_binder_early_childhood.csv, Childrens Home and Aid Society,125 S Wacker Drive ,60606,4240200,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,"b""children's home & aid society of illinois""",b'125 south wacker drive 14th floor',b'60606',b'4240200'
675,0.7406077,3112,purple_binder_early_childhood.csv, ChildServ - St Matthew Head Start,1000 N Orleans Street ,60610,9443403,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'childserv st. matthew',b'1000 n. orleans',b'60610',b'9443403'
246,0.8606697,3113,purple_binder_early_childhood.csv, Childserv Englewood,7928 S Ashland Avenue ,60620,,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'childserv - englewood',b'7928 s ashland ave',b'60620',b''
1958,1.0,3114,purple_binder_early_childhood.csv, Childserv Lawndale,3210 W Arthington ,60624,5677669,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'childserv lawndale',b'3210 w arthington',b'60624',b'5677669'
1959,1.0,3115,purple_binder_early_childhood.csv, ChildServ West Englewood School,1711 W Garfield Boulevard ,60636,8677350,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'childserv west englewood school',b'1711 w garfield boulevard',b'60636',b'8677350'
1960,1.0,3116,purple_binder_early_childhood.csv, Chinese American Service League,310 W 24th Place ,60616,7910418,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'chinese american service league',b'310 w 24th place',b'60616',b'7910418'
93,0.974241866380604,3117,purple_binder_early_childhood.csv, Christopher House,2507 N Greenview Avenue ,60614,4721083,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house',b'2507 n greenview ave',b'60614',b'4721083'
255,0.9164125317857129,3118,purple_binder_early_childhood.csv, Christopher House - Lakeshore,850 W Eastwood Avenue ,60640,2719403,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house - christopher house - lakeshore',b'850 w eastwood ave',b'60640',b'2719403'
327,0.9281385150203572,3119,purple_binder_early_childhood.csv, Christopher House - Rogers Park,7059 N Greenview Avenue ,60626,2745477,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house rogers park',b'7059 n greenview avenue',b'60626',b'2745477'
173,0.9324651184653567,3120,purple_binder_early_childhood.csv, Christopher House - Uptown Child Development Center,4701 N Winthrop Avenue ,60640,7694540,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house uptown',b'4701 n winthrop avenue',b'60640',b'7694540'
676,0.7968096,3121,purple_binder_early_childhood.csv, Christopher House Buena Park,4303 N Kenmore Avenue ,60613,8830288,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house buena park',b'4303 n. kenmore',b'60613',b'8830788'
298,0.8682649830924987,3122,purple_binder_early_childhood.csv, Christopher House Logan Square,2610 N Francisco Avenue ,60647,2354073,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house logan square',b'2610 n. francisco',b'60647',b'2354073'
1961,1.0,3123,purple_binder_early_childhood.csv, Christopher House Palmer Square,2140 N Richmond Street ,60647,9480010,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'christopher house palmer square',b'2140 n richmond street',b'60647',b'9480010'
1962,1.0,3124,purple_binder_early_childhood.csv, Church of God Community Day Care Center,1738 W Marquette Road ,60636,4715222,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'church of god community day care center',b'1738 w marquette road',b'60636',b'4715222'
343,0.9528761293558876,3125,purple_binder_early_childhood.csv, Community Learning Center,10612 S Wentworth Avenue ,60628,9284104,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'community learning center community learning center',b'10612 s wentworth',b'60628',b'9284104'
302,0.7601465593736281,3126,purple_binder_early_childhood.csv, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,b'concordia child care center',b'3855 n. seeley',b'60618',b'9353739'
